session_id,thread_name,repo,task_id,attribution,session_path,first_timestamp_utc,last_timestamp_utc,input_tokens,cached_input_tokens,uncached_input_tokens,output_tokens,cached_output_tokens,uncached_output_tokens,reasoning_output_tokens,total_tokens,total_time,token_event_count,task_ref_candidates,attribution_sources
019d73ac-c5b6-7041-b555-0b55179e9f44,Backfill intervention pass2,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-16-35-019d73ac-c5b6-7041-b555-0b55179e9f44.jsonl,2026-04-09T19:16:42.872000+00:00,2026-04-09T19:34:56.648000+00:00,5101707,4373632,728075,51949,0,51949,15076,5153656,30,42,c:\agent\codexdashboard:Task-0006:1240;c:\agent\codexdashboard:Task-0005:187;c:\agent\codexdashboard:Task-0001:78;c:\agent\codexdashboard:Task-0007:28;c:\agent\codexdashboard:Task-0004:23;c:\agent\crystallize:Task-0006:21;c:\agent\codexdashboard:Task-0008:20;c:\agent\codexdashboard:Task-0022:16,user_active_or_request:4;user_message:4;tool_call_args:12;tool_output:815
019d73ac-c5c3-7c91-a5c2-288ec70e264f,Backfill PASS2 intervention,C:\Agent\CodexDashboard,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-16-35-019d73ac-c5c3-7c91-a5c2-288ec70e264f.jsonl,2026-04-09T19:16:43.252000+00:00,2026-04-09T19:40:54.776000+00:00,2401970,2313600,88370,67485,0,67485,14496,2469455,40,26,c:\agent\codexdashboard:Task-0003:524;c:\agent\codexdashboard:Task-0004:177;c:\agent\codexdashboard:Task-0006:131;c:\agent\codexdashboard:Task-0022:15;c:\agent\codexdashboard:Task-0001:13;c:\agent\codexdashboard:Task-0002:9;c:\agent\crystallize:Task-0003:6,user_active_or_request:4;user_message:4;tool_call_args:6;tool_output:399
019d73ae-c03e-7470-9e9a-01e8e2feac43,Write PASS2 backfill artifact,C:\Agent\CodexDashboard,Task-0002,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-18-45-019d73ae-c03e-7470-9e9a-01e8e2feac43.jsonl,2026-04-09T19:18:52.150000+00:00,2026-04-09T19:49:22.716000+00:00,3453017,3062400,390617,84889,0,84889,15875,3537906,40,27,c:\agent\codexdashboard:Task-0002:526;c:\agent\codexdashboard:Task-0006:155;c:\agent\codexdashboard:Task-0001:32;c:\agent\crystallize:Task-0002:30;c:\agent\codexdashboard:Task-0003:10,user_active_or_request:4;user_message:4;tool_call_args:8;tool_output:335
019d73cb-78b3-7e60-b0ed-89f39676bb92,Backfill INTERVENTION-PASS3,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-78b3-7e60-b0ed-89f39676bb92.jsonl,2026-04-09T19:50:17.658000+00:00,2026-04-09T19:51:41.740000+00:00,173040,161920,11120,3559,0,3559,1352,176599,10,8,c:\agent\codexdashboard:Task-0006:166,user_active_or_request:4;user_message:4;tool_call_args:6;tool_output:20
019d73cb-78bf-7f21-88be-8875a7d202d7,Run INTERVENTION-PASS3 backfill,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-78bf-7f21-88be-8875a7d202d7.jsonl,2026-04-09T19:50:15.780000+00:00,2026-04-09T19:56:37.806000+00:00,677176,575488,101688,18536,0,18536,8545,695712,10,16,c:\agent\codexdashboard:Task-0006:606;c:\agent\codexdashboard:Task-0001:25;c:\agent\codexdashboard:Task-0019:24;c:\agent\codexdashboard:Task-0021:5,user_active_or_request:4;user_message:4;tool_call_args:19;tool_output:212
019d73cb-7918-7b73-9219-1276d00f0041,Run INTERVENTION-PASS3 backfill,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-7918-7b73-9219-1276d00f0041.jsonl,2026-04-09T19:50:19.028000+00:00,2026-04-09T19:54:31.993000+00:00,570830,487808,83022,12151,0,12151,6987,582981,10,9,c:\agent\codexdashboard:Task-0006:1164;c:\agent\codexdashboard:Task-0016:11;c:\agent\codexdashboard:Task-0017:1,user_active_or_request:4;user_message:4;tool_call_args:8;tool_output:522
019d73cb-7922-7843-a21d-3e3f13e47b2a,Run INTERVENTION-PASS3 backfill,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-7922-7843-a21d-3e3f13e47b2a.jsonl,2026-04-09T19:50:15.779000+00:00,2026-04-09T19:54:48.214000+00:00,498377,419584,78793,12995,0,12995,7577,511372,10,8,c:\agent\codexdashboard:Task-0006:129;c:\agent\codexdashboard:Task-0001:8;c:\agent\codexdashboard:Task-0007:6;c:\agent\codexdashboard:Task-0005:4;c:\agent\codexdashboard:Task-0008:4;c:\agent\codexdashboard:Task-0009:4,user_active_or_request:4;user_message:4;tool_call_args:3;tool_output:27
019d73cb-7934-7713-a2d2-276577eb0bd0,Backfill INTERVENTION-PASS3,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-7934-7713-a2d2-276577eb0bd0.jsonl,2026-04-09T19:50:17.658000+00:00,2026-04-09T19:53:42.764000+00:00,216548,192000,24548,10564,0,10564,5845,227112,10,8,c:\agent\codexdashboard:Task-0006:124;c:\agent\crystallize:Task-0006:6;c:\agent\codexdashboard:Task-0005:1,user_active_or_request:4;user_message:4;tool_call_args:3;tool_output:17
019d73cb-7941-7622-b31e-0e8ebf7b54fa,Backfill intervention pass3,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-50-07-019d73cb-7941-7622-b31e-0e8ebf7b54fa.jsonl,2026-04-09T19:50:17.673000+00:00,2026-04-09T19:54:25.619000+00:00,493361,407936,85425,12255,0,12255,7067,505616,10,7,c:\agent\codexdashboard:Task-0006:560;c:\agent\codexdashboard:Task-0003:19;c:\agent\codexdashboard:Task-0004:8;c:\agent\codexdashboard:Task-0007:5;c:\agent\codexdashboard:Task-0001:4,user_active_or_request:4;user_message:4;tool_call_args:9;tool_output:234
019d73cd-08f7-7b12-998e-2164a7ab67f7,Backfill INTERVENTION-PASS3,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T15-51-50-019d73cd-08f7-7b12-998e-2164a7ab67f7.jsonl,2026-04-09T19:51:56.995000+00:00,2026-04-09T19:56:48.588000+00:00,571233,507136,64097,14771,0,14771,9276,586004,10,10,c:\agent\codexdashboard:Task-0006:212;c:\agent\codexdashboard:Task-0002:11;c:\agent\codexdashboard:Task-0003:5,user_active_or_request:4;user_message:4;tool_call_args:11;tool_output:38
019d73d6-d99d-73c0-83d5-c32773cf74e9,Explain BuildAndTestProject.xml,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T16-02-33-019d73d6-d99d-73c0-83d5-c32773cf74e9.jsonl,2026-04-09T20:02:48.319000+00:00,2026-04-09T20:23:38.967000+00:00,4756234,4426752,329482,46298,0,46298,30018,4802532,30,44,,
019d741b-48c1-73e3-8ccd-6135aa6238a3,Rerun April 2 intervention mining,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T17-17-18-019d741b-48c1-73e3-8ccd-6135aa6238a3.jsonl,2026-04-09T21:17:26.955000+00:00,2026-04-09T21:42:54.713000+00:00,3549270,3348096,201174,74205,0,74205,24449,3637294,40,37,c:\agent\codexdashboard:Task-0016:1119;c:\agent\codexdashboard:Task-0006:772;c:\agent\codexdashboard:Task-0002:288;c:\agent\codexdashboard:Task-0005:98;c:\agent\codexdashboard:Task-2026:24;c:\agent\codexdashboard:Task-0001:21;c:\agent\codexdashboard:Task-0004:17;c:\agent\codexdashboard:Task-0022:14,user_active_or_request:4;user_message:4;tool_output:1074;tool_call_args:17
019d7444-f164-7dc2-b503-0a484a7e21c2,Rerun April 6 intervention mining,C:\Agent\CodexDashboard,Task-0003,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T18-02-48-019d7444-f164-7dc2-b503-0a484a7e21c2.jsonl,2026-04-09T22:02:56.090000+00:00,2026-04-09T22:25:53.919000+00:00,2875128,2761344,113784,70208,0,70208,22647,2945336,30,28,c:\agent\codexdashboard:Task-0022:759;c:\agent\codexdashboard:Task-0003:483;c:\agent\codexdashboard:Task-0004:468;c:\agent\codexdashboard:Task-0019:366;c:\agent\codexdashboard:Task-0005:334;c:\agent\codexdashboard:Task-0027:205;c:\agent\codexdashboard:Task-0006:187;c:\agent\codexdashboard:Task-0002:162,user_active_or_request:4;user_message:4;tool_output:1518;tool_call_args:10
019d7512-cd9b-7222-92e2-b7ed713e3767,Rerun April 2 PASS3,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T21-47-39-019d7512-cd9b-7222-92e2-b7ed713e3767.jsonl,2026-04-10T01:47:50.824000+00:00,2026-04-10T01:53:28.854000+00:00,331611,300416,31195,16510,0,16510,10750,348121,20,9,c:\agent\codexdashboard:Task-0006:174,user_active_or_request:4;user_message:4;tool_call_args:8;tool_output:16
019d7512-cda6-7a73-afaa-792c6e3f4a7b,Rerun April 6 PASS3 principles,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T21-47-39-019d7512-cda6-7a73-afaa-792c6e3f4a7b.jsonl,2026-04-10T01:47:50.824000+00:00,2026-04-10T01:52:51.386000+00:00,256849,225408,31441,14346,0,14346,9347,271195,20,8,c:\agent\codexdashboard:Task-0006:138;c:\agent\codexdashboard:Task-0005:5;c:\agent\codexdashboard:Task-0022:2,user_active_or_request:4;user_message:4;tool_call_args:5;tool_output:17
019d7512-ce1a-7a80-a137-fce8ae03dc2e,Spot-check April 4 drift,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\09\rollout-2026-04-09T21-47-39-019d7512-ce1a-7a80-a137-fce8ae03dc2e.jsonl,2026-04-10T01:47:51.486000+00:00,2026-04-10T01:58:29.801000+00:00,1610824,1347840,262984,27958,0,27958,12153,1638782,20,22,c:\agent\codexdashboard:Task-0006:467;c:\agent\codexdashboard:Task-0004:362;c:\agent\codexdashboard:Task-0025:306;c:\agent\codexdashboard:Task-0002:197;c:\agent\codexdashboard:Task-0023:137;c:\agent\codexdashboard:Task-0024:132;c:\agent\codexdashboard:Task-0022:105;c:\agent\codexdashboard:Task-0001:76,user_active_or_request:4;user_message:4;tool_call_args:20;tool_output:839
019d769e-ad4d-7e92-a035-297a6c7e8144,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T05-00-03-019d769e-ad4d-7e92-a035-297a6c7e8144.jsonl,2026-04-10T09:00:07.001000+00:00,2026-04-10T09:14:42.162000+00:00,525849,146176,379673,26247,0,26247,21118,552096,20,8,,
019d769e-ad73-79e2-b2dd-e58d424e38f0,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T05-00-03-019d769e-ad73-79e2-b2dd-e58d424e38f0.jsonl,2026-04-10T09:00:06.921000+00:00,2026-04-10T09:10:59.830000+00:00,639225,379904,259321,21544,0,21544,14575,660769,20,10,,
019d769e-adb4-7913-bbd1-64765822a62d,,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T05-00-03-019d769e-adb4-7913-bbd1-64765822a62d.jsonl,2026-04-10T09:00:07.079000+00:00,2026-04-10T09:10:19.110000+00:00,312913,115200,197713,20016,0,20016,14134,332929,20,7,,
019d77e1-2927-77a0-8de0-261e24d3d2cc,Synthesize PASS4 findings,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T10-52-18-019d77e1-2927-77a0-8de0-261e24d3d2cc.jsonl,2026-04-10T14:52:24.860000+00:00,2026-04-10T15:02:51.470000+00:00,477834,395264,82570,30432,0,30432,18083,508266,20,9,c:\agent\codexdashboard:Task-0006:1317;c:\agent\codexdashboard:Task-0003:1;c:\agent\codexdashboard:Task-0002:1,user_active_or_request:26;user_message:26;tool_call_args:26;tool_output:281
019d77eb-1685-7a53-8679-c1813801cc96,Synthesize PASS4 artifacts,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T11-03-08-019d77eb-1685-7a53-8679-c1813801cc96.jsonl,2026-04-10T15:03:17.126000+00:00,2026-04-10T15:08:04.806000+00:00,180347,121216,59131,9591,0,9591,8282,189938,10,4,c:\agent\codexdashboard:Task-0006:1041;c:\agent\codexdashboard:Task-0003:1;c:\agent\codexdashboard:Task-0002:1,user_active_or_request:26;user_message:26;tool_call_args:15;tool_output:195
019d7812-34b0-78d2-b3bd-1e9b7703d42b,Create PASS4 canon artifact,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T11-45-52-019d7812-34b0-78d2-b3bd-1e9b7703d42b.jsonl,2026-04-10T15:45:59.127000+00:00,2026-04-10T15:59:51.555000+00:00,1882039,1773824,108215,41679,0,41679,17602,1923718,20,23,c:\agent\codexdashboard:Task-0006:1552;c:\agent\codexdashboard:Task-0005:5;c:\agent\codexdashboard:Task-0003:1;c:\agent\codexdashboard:Task-0002:1,user_active_or_request:4;user_message:4;tool_output:343;tool_call_args:50
019d786f-307d-7273-88db-f71d37979e52,Assess phone-safe next step,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T13-27-26-019d786f-307d-7273-88db-f71d37979e52.jsonl,2026-04-10T17:27:33.010000+00:00,2026-04-10T17:27:42.609000+00:00,12957,3456,9501,443,0,443,366,13400,10,1,,
019d7876-5d0a-7db3-8597-b04e689560ff,Fix Docker boot issue,,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T13-35-16-019d7876-5d0a-7db3-8597-b04e689560ff.jsonl,2026-04-10T17:36:03.302000+00:00,2026-04-10T18:41:06.826000+00:00,660771,583552,77219,29699,0,29699,22726,690470,40,28,,
019d7877-10c3-7bb2-9441-25d973f9dc74,Bring up memory server,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T13-36-02-019d7877-10c3-7bb2-9441-25d973f9dc74.jsonl,2026-04-10T17:36:08.905000+00:00,2026-04-10T17:36:20.781000+00:00,12965,3456,9509,592,0,592,516,13557,10,1,,
019d7897-ed8c-7492-ae3f-eebb9c362b2f,Run recorder-to-server test,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T14-11-55-019d7897-ed8c-7492-ae3f-eebb9c362b2f.jsonl,2026-04-10T18:12:05.548000+00:00,2026-04-10T18:12:17.599000+00:00,12998,3456,9542,609,0,609,512,13607,10,1,,
019d789f-0e1b-7450-95cb-925cab62a14b,Start memory server,C:\Agent\Crystallize,Task-0019,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T14-19-43-019d789f-0e1b-7450-95cb-925cab62a14b.jsonl,2026-04-10T18:19:49.703000+00:00,2026-04-10T18:20:03.185000+00:00,18979,3456,15523,650,0,650,516,19629,20,1,c:\agent\codexdashboard:Task-0019:1200;c:\agent\codexdashboard:Task-0026:740;c:\agent\codexdashboard:Task-0022:380,user_active_or_request:120;user_message:112
019d7948-43e7-7351-a163-1239c025336b,Review app usability,C:\Agent\Crystallize,Task-0019,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T17-24-32-019d7948-43e7-7351-a163-1239c025336b.jsonl,2026-04-10T21:24:38.994000+00:00,2026-04-10T21:24:52.032000+00:00,14516,3456,11060,654,0,654,516,15170,10,1,c:\agent\codexdashboard:Task-0019:180;c:\agent\codexdashboard:Task-0026:100;c:\agent\codexdashboard:Task-0022:60,user_active_or_request:22;user_message:12
019d7971-a3b3-7eb0-b2fb-a6d5486974e7,Add intervention eval case,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T18-09-43-019d7971-a3b3-7eb0-b2fb-a6d5486974e7.jsonl,2026-04-10T22:09:50.665000+00:00,2026-04-10T22:11:42.290000+00:00,77504,62464,15040,5570,0,5570,3219,83074,20,4,c:\agent\codexdashboard:Task-0006:5,tool_output:3
019d7973-e14d-7a63-a84d-ed055c7f1608,Fix overlay readability,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T18-12-10-019d7973-e14d-7a63-a84d-ed055c7f1608.jsonl,2026-04-10T22:12:17.328000+00:00,2026-04-10T22:12:24.443000+00:00,13114,3456,9658,343,0,343,43,13457,10,1,,
019d79ad-f2b4-7613-b2dd-2e25e02f3f79,Adjust storage spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\10\rollout-2026-04-10T19-15-36-019d79ad-f2b4-7613-b2dd-2e25e02f3f79.jsonl,2026-04-10T23:15:42.968000+00:00,2026-04-10T23:15:54.327000+00:00,14014,3456,10558,522,0,522,412,14536,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d3f-6449-7d50-ba01-3a0f40ff70e9,Review workstream handoff,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9.jsonl,2026-04-11T15:53:43.896000+00:00,2026-04-15T03:20:38.545000+00:00,173722417,157151616,16570801,1287372,0,1287372,539386,178173283,1090,1256,c:\agent\codexdashboard:Task-0016:7294;c:\agent\codexdashboard:Task-0006:5448;c:\agent\crystallize:Task-0016:3642;c:\agent\codexdashboard:Task-0004:3077;c:\agent\codexdashboard:Task-0001:1904;c:\agent\codexdashboard:Task-0025:1236;c:\agent\codexdashboard:Task-0005:1072;c:\agent\crystallize:Task-0025:663,tool_output:11000;tool_call_args:605;user_active_or_request:81;user_message:51
019d7d3f-6449-7d50-ba01-3a0f40ff70e9,Review workstream handoff,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9.jsonl.parts\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9--local-2026-04-11--chunk-0001.jsonl,2026-04-11T15:53:43.896000+00:00,2026-04-11T21:01:04.640000+00:00,46378522,41036800,5341722,434482,0,434482,198132,47848080,320,366,c:\agent\codexdashboard:Task-0016:4423;c:\agent\codexdashboard:Task-0006:3879;c:\agent\codexdashboard:Task-0001:1320;c:\agent\crystallize:Task-0016:1008;c:\agent\codexdashboard:Task-0004:990;c:\agent\codexdashboard:Task-0025:880;c:\agent\crystallize:Task-0025:423;c:\agent\codexdashboard:Task-0005:328,tool_output:5361;tool_call_args:391
019d7d3f-6449-7d50-ba01-3a0f40ff70e9,Review workstream handoff,C:\Agent\CodexDashboard,Task-0004,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9.jsonl.parts\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9--local-2026-04-12--chunk-0001.jsonl,2026-04-12T15:05:58.210000+00:00,2026-04-12T21:23:17.605000+00:00,48925990,45599232,3326758,385083,0,385083,153500,49722427,320,371,c:\agent\codexdashboard:Task-0004:2031;c:\agent\codexdashboard:Task-0006:1251;c:\agent\codexdashboard:Task-0005:728;c:\agent\codexdashboard:Task-0001:581;c:\agent\codexdashboard:Task-0022:411;c:\agent\codexdashboard:Task-0025:353;c:\agent\codexdashboard:Task-0003:316;c:\agent\crystallize:Task-0016:315,tool_output:3390;tool_call_args:147;user_active_or_request:14;user_message:12
019d7d3f-6449-7d50-ba01-3a0f40ff70e9,Review workstream handoff,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9.jsonl.parts\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9--local-2026-04-13--chunk-0001.jsonl,2026-04-13T14:43:43.418000+00:00,2026-04-13T19:59:57.060000+00:00,37092282,33556224,3536058,224089,0,224089,88375,38178075,230,248,c:\agent\codexdashboard:Task-0016:1191;c:\agent\crystallize:Task-0016:855;c:\agent\codexdashboard:Task-0006:198;c:\agent\codexdashboard:Task-0019:63;c:\agent\codexdashboard:Task-0004:46;c:\agent\codexdashboard:Task-0026:46;c:\agent\codexdashboard:Task-0022:41;c:\agent\crystallize:Task-0017:27,tool_output:1189;tool_call_args:53
019d7d3f-6449-7d50-ba01-3a0f40ff70e9,Review workstream handoff,C:\Agent\Crystallize,Task-0016,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9.jsonl.parts\rollout-2026-04-11T11-53-19-019d7d3f-6449-7d50-ba01-3a0f40ff70e9--local-2026-04-14--chunk-0001.jsonl,2026-04-14T19:59:22.029000+00:00,2026-04-15T03:29:53.899000+00:00,44047139,39337600,4709539,255882,0,255882,105815,45293357,220,297,c:\agent\crystallize:Task-0016:1464;c:\agent\codexdashboard:Task-0016:1375;c:\agent\codexdashboard:Task-0006:120;c:\agent\codexdashboard:Task-0004:10;c:\agent\codexdashboard:Task-0017:3,user_active_or_request:67;user_message:39;tool_call_args:14;tool_output:1060
019d7d4c-5440-7133-b6bf-8844b80e64e9,Evaluate CASE-0001 leader brief,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-07-27-019d7d4c-5440-7133-b6bf-8844b80e64e9.jsonl,2026-04-11T16:07:34.402000+00:00,2026-04-11T16:07:54.267000+00:00,35723,16896,18827,851,0,851,323,36574,10,2,c:\agent\codexdashboard:Task-0019:12;c:\agent\codexdashboard:Task-0026:8;c:\agent\codexdashboard:Task-0006:7;c:\agent\codexdashboard:Task-0022:4,tool_output:17
019d7d4c-5450-7490-ac2b-f71853ccef88,Evaluate CASE-0002 leader brief,C:\Agent\CodexDashboard,Task-0006,task_ref,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-07-27-019d7d4c-5450-7490-ac2b-f71853ccef88.jsonl,2026-04-11T16:07:34.370000+00:00,2026-04-11T16:08:08.462000+00:00,35026,16896,18130,1405,0,1405,676,36431,10,2,c:\agent\codexdashboard:Task-0016:24;c:\agent\codexdashboard:Task-0006:6,tool_output:16
019d7d4e-6a1f-72f3-835a-343821e9e7a1,Review app usability,C:\Agent\Crystallize,Task-0019,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-09-44-019d7d4e-6a1f-72f3-835a-343821e9e7a1.jsonl,2026-04-11T16:09:50.626000+00:00,2026-04-11T16:09:59.077000+00:00,14525,3456,11069,417,0,417,288,14942,10,1,c:\agent\codexdashboard:Task-0019:180;c:\agent\codexdashboard:Task-0026:100;c:\agent\codexdashboard:Task-0022:60,user_active_or_request:22;user_message:12
019d7d4e-6a2e-7753-9baa-de73faeb6f7e,Adjust storage spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-09-44-019d7d4e-6a2e-7753-9baa-de73faeb6f7e.jsonl,2026-04-11T16:09:50.759000+00:00,2026-04-11T16:09:57.373000+00:00,14117,3456,10661,264,0,264,173,14381,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d61-b6cf-7802-98a8-7176ea00d6c5,,c:\Agent\CodexDashboard,Unattributed,unattributed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-30-49-019d7d61-b6cf-7802-98a8-7176ea00d6c5.jsonl,2026-04-11T16:30:52.381000+00:00,2026-04-11T16:30:53.797000+00:00,16070,3456,12614,23,0,23,16,16093,10,1,,
019d7d74-3a45-7902-9d3e-d175593ebaa9,Adjust section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a45-7902-9d3e-d175593ebaa9.jsonl,2026-04-11T16:51:11.512000+00:00,2026-04-11T16:51:22.259000+00:00,13943,3456,10487,542,0,542,431,14485,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d74-3a54-79c3-a6d3-67ae5490b7bd,Adjust storage section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a54-79c3-a6d3-67ae5490b7bd.jsonl,2026-04-11T16:51:09.533000+00:00,2026-04-11T16:51:21.401000+00:00,13943,3456,10487,547,0,547,423,14490,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d74-3a5f-7a12-8a1d-01a434fdd817,Adjust section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a5f-7a12-8a1d-01a434fdd817.jsonl,2026-04-11T16:51:11.513000+00:00,2026-04-11T16:51:28.674000+00:00,13943,3456,10487,596,0,596,498,14539,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d74-3a6e-7063-b5ed-442613eca8e1,Adjust storage section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a6e-7063-b5ed-442613eca8e1.jsonl,2026-04-11T16:51:11.513000+00:00,2026-04-11T16:51:23.697000+00:00,13943,3456,10487,469,0,469,350,14412,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d74-3a83-7172-939a-d3493887e65b,Loosen storage section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a83-7172-939a-d3493887e65b.jsonl,2026-04-11T16:51:11.513000+00:00,2026-04-11T16:51:21.590000+00:00,13943,3456,10487,512,0,512,417,14455,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
019d7d74-3a91-7261-98ed-013117d844aa,Adjust section spacing,C:\Agent\Crystallize,Task-0016,task_ref_rehomed,C:\Users\gregs\.codex\sessions\2026\04\11\rollout-2026-04-11T12-51-02-019d7d74-3a91-7261-98ed-013117d844aa.jsonl,2026-04-11T16:51:11.512000+00:00,2026-04-11T16:51:25.621000+00:00,13943,3456,10487,539,0,539,394,14482,10,1,c:\agent\codexdashboard:Task-0016:300,user_active_or_request:18;user_message:12
